---,Analog In. | Ch.1,Analog In. | Ch.1,Analog In. | Ch.1,Analog In. | Ch.2,Analog In. | Ch.2,Analog In. | Ch.2,Analog Out. | Ch.1,Analog Out. | Ch.2,
Time(s),AIn-1 - Dem (AOut-1),AIn-1 - Dem (AOut-2),AIn-1 - Raw,AIn-2 - Dem (AOut-1),AIn-2 - Dem (AOut-2),AIn-2 - Raw,AOut-1,AOut-2,
0.086092,1.99450929,1.80886817,-1.60657064,0.00685322626,0.0101709903,0.0203711051,1,1,
0.094295,1.99368171,1.80850238,-1.17908261,0.00741947059,0.0101858436,-0.00968962676,1,1,
0.102498,1.99227853,1.80613939,2.48130741,0.00774222697,0.00991519775,0.0424970244,1,1,
0.110701,1.99074354,1.8015324,-0.220267342,0.00763208832,0.00964718975,0.00541703543,1,1,
0.118904,1.98972558,1.79573471,-2.63664663,0.0070463729,0.0097446779,0.0174718467,1,1,
0.127107,1.98931322,1.79028865,1.75458541,0.00619354796,0.0102568841,0.0195318461,1,1,
0.13531,1.98912596,1.78633037,1.80661946,0.00541583805,0.0109163103,0.0275429548,1,1,
0.143513,1.98878857,1.78404594,-3.04155095,0.0050133987,0.0114503251,0.00694296091,1,1,
0.151717,1.98811045,1.78289249,-0.106433302,0.00511417511,0.0117687559,0.0226599933,1,1,
0.15992,1.98735876,1.78213061,3.26738792,0.00559874991,0.0119237181,0.0286111026,1,1,
0.168123,1.98683595,1.78115914,-1.89222388,0.00621751581,0.0119797439,0.0193792535,1,1,
0.176326,1.98681864,1.77973281,-2.33191931,0.00673321243,0.0119368236,0.00106814783,1,1,
0.184529,1.98723762,1.77804785,3.24442274,0.00706231927,0.0117920118,0.0318155461,1,1,
0.192732,1.98768312,1.7763906,0.525986511,0.00723244735,0.0117038762,0.00885036775,1,1,
0.200935,1.98785158,1.77504775,-3.53572192,0.00722385806,0.0119030162,0.0162511063,1,1,
0.209138,1.98757521,1.7743444,1.6338847,0.00703979894,0.0123294321,0.0311288797,1,1,
0.217342,1.98684559,1.774116,2.72820215,0.00682205024,0.0127187563,0.0505081332,1,1,
0.225545,1.98545475,1.77357139,-3.2840968,0.00672388396,0.0129417011,0.0164799951,1,1,
0.233748,1.98339389,1.77162215,-0.853221229,0.0067708589,0.0130851579,0.0189214759,1,1,
0.241951,1.98105612,1.76800865,3.66985076,0.00680740379,0.0132486772,0.0448622089,1,1,
0.250154,1.97888324,1.76380527,-1.27185888,0.00664683495,0.0133426467,0.01617481,1,1,
0.258357,1.97717868,1.76042505,-2.91253395,0.00631816789,0.013241651,0.0207525864,1,1,
0.26656,1.97593329,1.75856987,2.87942137,0.00598970768,0.0129824837,0.0628681295,1,1,
0.274764,1.97511052,1.75781984,1.17366558,0.00580328779,0.0126929805,0.0260933256,1,1,
0.282967,1.97463697,1.7575302,-3.4992523,0.00583092814,0.0123268628,0.0234992523,1,1,
0.29117,1.97432669,1.75744317,0.900067141,0.00606637689,0.0117824138,0.0283059175,1,1,
0.299373,1.97400363,1.75739563,2.77626881,0.00639658342,0.0113319423,0.0359355449,1,1,
0.307576,1.97361348,1.75704397,-2.385403,0.00662145913,0.0114267665,0.0187688833,1,1,
0.315779,1.97348062,1.75611725,-1.30283517,0.00664874639,0.0119898517,0.0234992523,1,1,
0.323982,1.97369141,1.75492241,2.91642506,0.00652811829,0.0124024495,0.0523392438,1,1,
0.332185,1.97392762,1.75425659,-0.407345805,0.00627175351,0.0121986307,0.0138859218,1,1,
0.340389,1.97383337,1.75468426,-2.47520371,0.00585391182,0.011452739,-0.000991851558,1,1,
0.348592,1.9733464,1.75600877,1.70674764,0.0054210195,0.0106357643,0.0157170324,1,1,
0.356795,1.97265097,1.75729428,1.22219001,0.00531798783,0.0102102305,0.0170903653,1,1,
0.364998,1.97156944,1.75727299,-2.2133549,0.00573406821,0.0103813255,0.0043488876,1,1,
0.373201,1.96993793,1.75528862,0.080568865,0.00638547454,0.0110621965,0.0177770318,1,1,
0.381404,1.96767903,1.75170621,1.79715873,0.00686410398,0.0119570676,0.0214392529,1,1,
0.389607,1.96493556,1.74760691,-0.964232307,0.00708435378,0.0127733565,0.0014496292,1,1,
0.39781,1.96213543,1.74399847,-1.06036561,0.0072601642,0.0133018915,0.0182348094,1,1,
0.406014,1.95986361,1.74108006,1.3082522,0.00756590223,0.0134390251,0.0198370312,1,1,
0.414217,1.9587552,1.73874979,0.124668111,0.00791737335,0.0132863189,0.0158696249,1,1,
0.42242,1.95873415,1.73706185,-0.983382672,0.00808915598,0.0130749358,0.0106814783,1,1,
0.430623,1.95930638,1.73622235,0.265205847,0.00804137406,0.0129248031,0.011978515,1,1,
0.438826,1.95974521,1.73611803,0.496230964,0.00798989913,0.0128132073,0.0115207373,1,1,
0.447029,1.95960733,1.73620173,-0.280999176,0.00805081718,0.0126203265,0.00732444227,1,1,
0.455232,1.95902238,1.73618678,-0.281762139,0.00807262152,0.0122618687,0.0239570299,1,1,
0.463435,1.95820411,1.73614778,0.0296029542,0.00788382098,0.0118511419,0.0207525864,1,1,
0.471639,1.95747699,1.73621796,0.309533982,0.00751476577,0.0115827257,0.0086977752,1,1,
0.479842,1.95694499,1.73637893,0.0646229438,0.00713166981,0.0114069464,0.00572222053,1,1,
0.488045,1.95657849,1.73637695,-0.646153142,0.00677049173,0.0111318861,0.0238044374,1,1,
0.496248,1.95584534,1.73583301,0.0599688711,0.00637421788,0.0107592963,0.00602740562,1,1,
0.504451,1.95407367,1.73430836,0.987884152,0.00608468659,0.0105886299,0.0247199927,1,1,
0.512654,1.95113628,1.73147116,-0.805917539,0.00614484678,0.0109883943,0.0186162908,1,1,
0.520857,1.94733661,1.72756981,-0.860011597,0.00651528207,0.0119273124,0.0102999969,1,1,
0.529061,1.94358221,1.72349029,1.4619892,0.00684836814,0.0127820702,0.00762962737,1,1,
0.537264,1.940606,1.72011804,0.137028108,0.00687549313,0.0129612951,0.0275429548,1,1,
0.545467,1.93871077,1.71780215,-1.87467574,0.00664156352,0.012605111,0.000457777642,1,1,
0.55367,1.93760668,1.71626485,0.964232307,0.00634988157,0.0123522868,0.0263222144,1,1,
0.561873,1.93673798,1.71517682,1.63716544,0.00614141958,0.0124974841,0.0102999969,1,1,
0.570076,1.9358328,1.71443426,-2.13026826,0.00607623078,0.0127677417,0.0190740684,1,1,
0.578279,1.93494321,1.71412641,-0.564210944,0.00613229955,0.0128353262,0.00259407331,1,1,
