---,Analog In. | Ch.1,Analog In. | Ch.1,Analog In. | Ch.1,Analog In. | Ch.2,Analog In. | Ch.2,Analog In. | Ch.2,Analog Out. | Ch.1,Analog Out. | Ch.2,
Time(s),AIn-1 - Dem (AOut-1),AIn-1 - Dem (AOut-2),AIn-1 - Raw,AIn-2 - Dem (AOut-1),AIn-2 - Dem (AOut-2),AIn-2 - Raw,AOut-1,AOut-2,
1.17711,3.62994918,2.79977723,-3.57211524,0.0182282293,0.0147511138,0.00305185095,1,1,
1.185313,3.63185298,2.8016826,-3.56547746,0.0184362239,0.0150070863,-0.00785851619,1,1,
1.193517,3.63532702,2.80448334,7.12981048,0.0185443872,0.0147454752,0.0495925779,1,1,
1.20172,3.63883619,2.80697627,0.440839869,0.0187052114,0.0142128629,0.018387402,1,1,
1.209923,3.64085886,2.80862486,-3.61804559,0.0188794193,0.0138331304,-0.00267036958,1,1,
1.218126,3.64163106,2.80988135,3.97808771,0.018893473,0.0137257941,0.0321970275,1,1,
1.226329,3.64098408,2.81028449,5.19066439,0.0187394896,0.0137191647,0.0530259102,1,1,
1.234532,3.63982316,2.80955867,-3.61438337,0.0186224001,0.0137076568,0.00350962859,1,1,
1.242735,3.63912021,2.80782238,-1.12773522,0.0186556508,0.0137398655,0.0163274026,1,1,
1.250939,3.63889491,2.80520876,7.22479934,0.0186827587,0.0138667306,0.0586718345,1,1,
1.259142,3.63883746,2.80234398,-2.90856655,0.018495252,0.0140638794,0.0119022187,1,1,
1.267345,3.6381403,2.79978893,-3.59843745,0.0180778396,0.0142699809,-0.00617999817,1,1,
1.275548,3.63685183,2.79784531,5.94203009,0.0175943596,0.014414784,0.0424970244,1,1,
1.283751,3.63404127,2.79571599,1.94448683,0.0172067543,0.0144060309,0.0367748039,1,1,
1.291954,3.63089976,2.79322781,-3.61362041,0.016979307,0.0142415348,0.000839259011,1,1,
1.300158,3.6292018,2.79107234,2.02307199,0.0168876756,0.0140582565,0.0245674001,1,1,
1.308361,3.63092247,2.79029856,5.07850887,0.0168502176,0.0139926008,0.0513473922,1,1,
1.316564,3.63613022,2.79144096,-3.58027894,0.0168433441,0.0139960317,0.0167088839,1,1,
1.324767,3.6429959,2.79435888,-2.27118748,0.0169701774,0.0138661133,0.01617481,1,1,
1.33297,3.64949927,2.79811737,5.42558061,0.0173003254,0.0135064215,0.046540727,1,1,
1.341173,3.65301889,2.80111454,-0.816904202,0.0176792437,0.0131259769,0.0266273995,1,1,
1.349376,3.65378459,2.80299248,-3.5769982,0.0177967656,0.0130199341,-0.00167851802,1,1,
1.35758,3.6525041,2.80446345,3.06558428,0.0174923606,0.0132303151,0.0280770287,1,1,
1.365783,3.65097666,2.80664615,2.18993194,0.0169280112,0.0135632397,0.0338755455,1,1,
1.373986,3.64940857,2.80926757,-3.497116,0.0164159808,0.0138877497,0.0157170324,1,1,
1.382189,3.64745968,2.81117638,-0.0476088748,0.0161747517,0.0142111549,0.00999481185,1,1,
1.390392,3.64483243,2.81121391,2.95335246,0.0162903523,0.0145292244,0.039292581,1,1,
1.398595,3.64087553,2.80872657,-1.21875668,0.0167232416,0.0147041862,0.017014069,1,1,
1.406798,3.63676599,2.80477454,-1.92655721,0.0172616792,0.0145604213,0.0112918485,1,1,
1.415002,3.63268057,2.80069921,1.66653951,0.017676698,0.0141638979,0.048219245,1,1,
1.423205,3.62988828,2.79738218,0.615787225,0.0178754356,0.013801862,0.0174718467,1,1,
1.431408,3.62813573,2.79456289,-1.23729667,0.0178737044,0.013704494,0.00785851619,1,1,
1.439611,3.62713868,2.79187197,-0.302743614,0.0177761559,0.0139865368,0.0119022187,1,1,
1.447814,3.62613133,2.78932395,0.767311625,0.0177463938,0.0146249956,0.0215918455,1,1,
1.456017,3.62426832,2.78695122,0.593966491,0.0178923,0.01538593,0.0173192541,1,1,
1.46422,3.62206355,2.78494259,-1.02771081,0.0181858446,0.0159146721,0.0086977752,1,1,
1.472424,3.6194202,2.78339083,-0.746864223,0.0184660145,0.0159659826,0.0127414777,1,1,
1.480627,3.61761194,2.78231822,1.61526841,0.0185394571,0.0156341558,0.0241859188,1,1,
1.48883,3.6162934,2.78149908,0.392620624,0.0183833831,0.0152925118,0.00892666402,1,1,
1.497033,3.61542824,2.78098717,-2.44308298,0.018171721,0.0152430641,-0.00541703543,1,1,
1.505236,3.61429816,2.78042818,0.666905728,0.0180389871,0.0155213749,0.00778221992,1,1,
1.513439,3.61283037,2.77977269,2.89323099,0.017958866,0.0159208318,0.0295266579,1,1,
1.521642,3.61166911,2.77906355,-2.67097995,0.0178482521,0.0161097195,0.007248146,1,1,
1.529846,3.61056098,2.77837741,-1.87505722,0.0176924991,0.0158448157,0.00450148015,1,1,
1.538049,3.61011014,2.77801524,4.15318766,0.0175446078,0.0152102097,0.0341807306,1,1,
1.546252,3.60985183,2.77794456,-0.260475478,0.0174508085,0.0145575714,0.00785851619,1,1,
1.554455,3.6101165,2.77810391,-3.58256783,0.0173701617,0.0142779156,-0.0250251778,1,1,
1.562658,3.60999639,2.77761629,2.94366283,0.0172405234,0.0144996391,0.0287636952,1,1,
1.570861,3.60931329,2.77629487,3.515656,0.0170985621,0.01498284,0.0287636952,1,1,
1.579065,3.6082483,2.77469696,-3.59714042,0.0170416159,0.0153361873,0.00595110935,1,1,
1.587268,3.60673583,2.77332202,-0.622272408,0.0170878939,0.0154622895,0.00480666524,1,1,
1.595471,3.6050586,2.77226485,6.18167669,0.0171799493,0.0155556139,0.0466170232,1,1,
1.603674,3.60297847,2.77108052,-2.97898801,0.0172656424,0.0157249749,-0.00320444349,1,1,
1.611877,3.60114719,2.76958842,-3.58546709,0.017301575,0.0158030796,0.00122074038,1,1,
1.62008,3.59885737,2.76752794,5.91753899,0.0172364992,0.0154696248,0.0537125767,1,1,
1.628283,3.59650705,2.76539295,1.64098025,0.0170917495,0.0145345408,0.0262459181,1,1,
1.636487,3.59456458,2.76399581,-3.61636708,0.0169387418,0.0131756921,-0.0107577746,1,1,
1.64469,3.59318257,2.76366961,2.53341777,0.0168369774,0.0119494611,0.0445570238,1,1,
1.652893,3.59159538,2.76317565,5.94080935,0.0167985974,0.0114494864,0.0427259133,1,1,
1.661096,3.58927211,2.76143845,-3.6056093,0.0168201915,0.0118477004,-0.00137333293,1,1,
1.669299,3.5867222,2.75860628,-2.43018891,0.016964819,0.0127348461,0.0108340709,1,1,
1.677502,3.5834454,2.75529184,7.32139042,0.0172850871,0.0134681845,0.0644703513,1,1,
1.685706,3.57971686,2.75242952,-1.73184912,0.017655157,0.0136780367,0.00297555467,1,1,
1.693909,3.575566,2.75016393,-3.61041597,0.0178850733,0.0134433121,0.00747703482,1,1,
1.702112,3.57163152,2.74832244,5.3992584,0.0179057033,0.0130617617,0.0338755455,1,1,
1.710315,3.56759509,2.74610935,3.30149236,0.0177944327,0.0128017692,0.0415814692,1,1,
1.718518,3.56381691,2.7437922,-3.61690115,0.0176902177,0.0128384544,-0.01617481,1,1,
1.726721,3.56067807,2.74231309,0.953474532,0.0176727166,0.0131987849,0.0267799921,1,1,
1.734924,3.55768536,2.74169811,6.38569292,0.017692253,0.013755997,0.0560014649,1,1,
1.743127,3.55483106,2.74181065,-3.57318339,0.0176772112,0.0142652253,0.00175481429,1,1,
1.751331,3.55212518,2.74241997,-3.28791162,0.0176589144,0.0144359194,0.00740073855,1,1,
1.759534,3.55076874,2.7435502,6.20357372,0.0177032924,0.0141277374,0.0601214637,1,1,
1.767737,3.55034702,2.74455788,0.0193029572,0.0178116834,0.0135500347,0.0328073977,1,1,
1.77594,3.55060448,2.74497047,-3.60530412,0.0178566273,0.0130754826,0.00389110996,1,1,
1.784143,3.55054758,2.74452309,3.32903531,0.0176935602,0.0129615987,0.0191503647,1,1,
1.792346,3.54981056,2.74309669,3.6056856,0.0173854045,0.0133403181,0.048219245,1,1,
1.80055,3.54897028,2.74104306,-3.58897671,0.0172384713,0.0141296897,0.0061037019,1,1,
1.808753,3.54861943,2.73917418,-0.646305734,0.0174929768,0.014940463,0.0391399884,1,1,
1.816956,3.5495823,2.73807243,4.67177343,0.0180225942,0.0153850333,0.033722953,1,1,
1.825159,3.55038655,2.737277,-1.83378094,0.0185063969,0.0154040115,0.00778221992,1,1,
1.833362,3.5503658,2.73641627,-3.16637165,0.0187465044,0.0152169597,0.00587481307,1,1,
1.841565,3.54890224,2.73515315,3.19635609,0.0187519821,0.0151092219,0.0386059145,1,1,
1.849768,3.54717818,2.73378798,1.0380108,0.0186592136,0.0152333245,0.0193029572,1,1,
1.857972,3.54608435,2.73251524,-3.13104648,0.0185778249,0.0154358065,0.00679036836,1,1,
1.866175,3.54582652,2.7316089,0.603045747,0.0184861561,0.0154411845,0.0296029542,1,1,
1.874378,3.54660402,2.73167568,2.05259865,0.018241583,0.0151946864,0.0428785058,1,1,
1.882581,3.54730181,2.7328243,-1.1711478,0.0177638409,0.0148692986,0.0198370312,1,1,
1.890784,3.54804039,2.73509015,-1.21715445,0.0172382238,0.014661483,0.0227362896,1,1,
1.898987,3.54805333,2.73753679,1.2305826,0.0170305677,0.0146190265,0.0208288827,1,1,
1.90719,3.54783911,2.73916823,0.422376171,0.0172981051,0.0146197022,0.0322733238,1,1,
1.915394,3.54700807,2.73931022,-0.805383465,0.0177510774,0.0145545834,0.026474807,1,1,
1.923597,3.54534886,2.73804298,-0.55711539,0.0179893546,0.0144672962,0.0154118473,1,1,
1.9318,3.54303786,2.73590154,0.620365001,0.0179278713,0.014389328,0.0171666616,1,1,
1.940003,3.5400372,2.73320287,0.967665639,0.0178009617,0.014271152,0.0143436995,1,1,
1.948206,3.53756505,2.73037236,-1.34647664,0.0178086639,0.0141560266,0.0148014771,1,1,
1.956409,3.53539976,2.72811356,-0.907620472,0.017917191,0.014092829,0.0115970336,1,1,
1.964613,3.5342386,2.72740339,2.26378674,0.0179989597,0.0140208723,0.0366985076,1,1,
1.972816,3.53379345,2.72829762,-0.0627918332,0.0179974056,0.0139110667,0.0135807367,1,1,
1.981019,3.5342706,2.73000618,-2.81609546,0.0179310095,0.0137812214,0.0112918485,1,1,
1.989222,3.53533494,2.731135,1.48007141,0.0178088914,0.0136441977,0.0246436964,1,1,
1.997425,3.53643002,2.73131682,2.72621845,0.0176211288,0.0135350503,0.0238044374,1,1,
2.005628,3.53755545,2.73109809,-3.36092715,0.0174041002,0.0135465418,0.00122074038,1,1,
2.013831,3.53775234,2.73102542,-1.07646413,0.0172056105,0.0137988106,0.00274666585,1,1,
2.022035,3.537438,2.73137506,4.65826899,0.0170306003,0.0142074166,0.0373851741,1,1,
2.030238,3.53661627,2.73153375,-1.61526841,0.0168858257,0.0144123424,0.0188451796,1,1,
2.038441,3.53601525,2.73108657,-3.57379376,0.0168375702,0.0141455131,-0.00625629444,1,1,
2.046644,3.53504092,2.72927571,4.22414319,0.0169610742,0.0136073709,0.0305948057,1,1,
2.054847,3.53333896,2.72588872,2.27187414,0.0172574466,0.013312553,0.022583697,1,1,
2.06305,3.53106211,2.72146699,-3.60499893,0.0176207839,0.0135880256,-0.00915555284,1,1,
2.071254,3.52803755,2.71683377,1.05914487,0.0178933002,0.0142219155,0.0205999939,1,1,
2.079457,3.52489985,2.71286326,5.79134495,0.0179584497,0.0147026419,0.0470748009,1,1,
2.08766,3.52196177,2.71000547,-3.57844783,0.0177943585,0.014764622,-0.00694296091,1,1,
2.095863,3.52016429,2.70867215,-3.17949461,0.0174736704,0.0146092659,0.0196844386,1,1,
2.104066,3.51887155,2.70849984,6.62289804,0.017154701,0.0146054322,0.0336466567,1,1,
2.112269,3.51808773,2.70928192,-0.327616199,0.0170529978,0.0148642682,0.0118259224,1,1,
2.120472,3.5178009,2.71086906,-3.61270486,0.0172860674,0.0152352161,-0.00938444166,1,1,
2.128675,3.51772092,2.71292912,4.28724021,0.0177248763,0.0155350099,0.0304422132,1,1,
2.136879,3.51740322,2.7145425,4.37200537,0.0181156519,0.0157128886,0.0383770257,1,1,
2.145082,3.51699307,2.71540403,-3.61407819,0.0183345187,0.015753601,-0.00946073794,1,1,
2.153285,3.51762943,2.71601288,-0.369884335,0.0184080472,0.0156184368,0.0199896237,1,1,
2.161488,3.51876321,2.71632714,7.09616382,0.0183320341,0.0152700276,0.0514236885,1,1,
2.169691,3.51972956,2.71654018,-3.30332347,0.0180197286,0.0147374691,-0.00320444349,1,1,
2.177894,3.51917086,2.71639258,-3.58767968,0.0174830085,0.0141989568,0.00343333232,1,1,
2.186098,3.51669891,2.71553598,6.3389996,0.0169606483,0.0138218738,0.045167394,1,1,
2.194301,3.51228302,2.71311848,1.29436628,0.0167209665,0.0136816207,0.0191503647,1,1,
2.202504,3.50720316,2.70924744,-3.61522263,0.0167509446,0.0138502898,-0.0193792535,1,1,
2.210707,3.50294619,2.70508579,2.75910215,0.0167769054,0.0142709102,0.0301370281,1,1,
2.21891,3.49952399,2.70122784,5.00442518,0.0166257782,0.0146813988,0.0292977691,1,1,
2.227113,3.49697547,2.69832062,-3.5974456,0.0163735701,0.0148187221,0.00343333232,1,1,
2.235316,3.49461937,2.69660056,-1.78167058,0.0162289075,0.014536989,0.0225074007,1,1,
2.24352,3.4928367,2.69607916,6.03923154,0.016356374,0.013885171,0.0481429487,1,1,
2.251723,3.49106386,2.69590839,-1.58841212,0.0167466363,0.0132048608,0.00770592364,1,1,
2.259926,3.48969365,2.69553878,-3.58539079,0.0172595767,0.012883617,0.0175481429,1,1,
2.268129,3.48896087,2.69501983,4.04690695,0.0177866326,0.0129460619,0.0301370281,1,1,
2.276332,3.48889935,2.69472763,2.07632679,0.0182676369,0.0130773715,0.0353251747,1,1,
2.284535,3.4896198,2.69545677,-3.58653523,0.0185741955,0.0130323192,-0.00717184973,1,1,
2.292738,3.49055359,2.69766558,0.680562761,0.0186253566,0.0129150057,0.0282296213,1,1,
2.300942,3.49192294,2.70085391,3.72608112,0.0185539044,0.013016263,0.0346385083,1,1,
